"","Genes","hgnc_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","DR_UR","Type"
"4665","ENSG00000238178",NA,12.8322828488624,5.76345877489417,0.912092303273576,6.3189424515574,0.000000000263359319681899,0.00000000149441943627187,"UR","Cancer"
"4673","ENSG00000238832",NA,178.194339688182,9.4653200288848,0.830498453726932,11.3971555111372,0.00000000000000000000000000000432004176729953,0.000000000000000000000000000093926802845865,"UR","Cancer"
"4766","ENSG00000243488","RN7SL337P",37.0644587086448,7.66813394355868,0.894031651946956,8.57702736459004,0.00000000000000000973564632104405,0.000000000000000098573419000571,"UR","Cancer"
"4830","ENSG00000248323","LUCAT1",8.85641322980987,6.08219374173648,0.979830905351817,6.20739120241632,0.000000000538713789466229,0.00000000297119714857809,"UR","Cancer"
"4834","ENSG00000248456","LINC02485",13.9562990672652,6.2876426950674,0.923784996500331,6.8063918756935,0.0000000000100076880640919,0.000000000063897618845075,"UR","Cancer"
"4846","ENSG00000248839",NA,4.98663267589195,4.78263397966625,0.971693009515996,4.92195985031168,0.000000856817948710182,0.00000342312857458584,"UR","Cancer"
"4849","ENSG00000248950","LDHBP3",2.68267166364643,4.20031817279197,1.09387440343739,3.83985415473012,0.000123107422199173,0.000372023965694794,"UR","Cancer"
"4886","ENSG00000250073",NA,16.8741083850767,6.9845607111456,0.915175252153963,7.63193792085909,0.0000000000000231250795771602,0.000000000000183976319178139,"UR","Cancer"
"4936","ENSG00000251511",NA,4.09656775721207,4.91199298263537,1.01137449978986,4.85674988212175,0.00000119328167405285,0.00000469136007186515,"UR","Cancer"
"4971","ENSG00000253288",NA,148.548185902436,9.30763974197838,0.908629445126754,10.2436034754299,0.0000000000000000000000012643755360238,0.0000000000000000000000200120127943077,"UR","Cancer"
"5198","ENSG00000260285",NA,32.7226280653588,8.01179410157709,0.922573029745319,8.68418417107727,0.00000000000000000381470295167673,0.000000000000000039769180803474,"UR","Cancer"
"5299","ENSG00000263551",NA,5.28385899263431,5.37880460064664,0.996793863725389,5.39610524942845,0.0000000681030069153166,0.000000307216512767866,"UR","Cancer"
"5306","ENSG00000264230","ANXA8L1",7.73109075866603,4.81782966651579,1.27126805234378,3.78978269581569,0.000150779129347453,0.00044940013227585,"UR","Cancer"
"5339","ENSG00000265781",NA,221.599297877588,9.87471268227985,0.893738499679316,11.0487717445573,0.000000000000000000000000000222234543225128,0.00000000000000000000000000437688151639096,"UR","Cancer"
"5430","ENSG00000268970",NA,9.88766035666895,6.24632465719407,0.955485807139496,6.53732856157658,0.0000000000626273676333389,0.000000000374947327091772,"UR","Cancer"
"5574","ENSG00000273812",NA,2.80600381374625,4.44483790677837,1.22586977661259,3.62586466489178,0.000287996163736229,0.000822050200307039,"UR","Cancer"
"5634","ENSG00000276550","HERC2P2",5.37508251017043,5.36527930111783,1.03563868504255,5.18064782496744,0.000000221116614657396,0.000000941198078464401,"UR","Cancer"
"5649","ENSG00000277350",NA,22.3092290886167,7.37680474112902,0.969869007484685,7.60598048210701,0.0000000000000282751962822798,0.000000000000223443014523382,"UR","Cancer"
"5746","ENSG00000280303","ERICD",73.8426386708569,9.18136171055145,0.861247891945929,10.6605331593983,0.0000000000000000000000000155702271816033,0.000000000000000000000000276350627227511,"UR","Cancer"
"5822","ENSG00000284977",NA,94.8201416911457,8.6080530772205,0.857022183576778,10.0441426630228,0.00000000000000000000000974917264743847,0.000000000000000000000146583556711805,"UR","Cancer"
"5868","ENSG00000285898",NA,9.6977622111135,6.2312244935909,0.957403361750278,6.50846314368406,0.0000000000759235314230866,0.000000000450632339524096,"UR","Cancer"
"5917","ENSG00000117602","RCAN3",1.75341791347675,-3.61907740384728,1.17206481492411,-3.08777924033289,0.00201658214207908,0.00499131265963372,"DR","Cancer"
"5960","ENSG00000159658","EFCAB14",2.20596364406521,-3.62666543831135,1.23093761855,-2.94626257550194,0.00321639236057946,0.00767364530265883,"DR","Cancer"
"5988","ENSG00000251484","",2.06425313766659,-3.41714994734186,1.13281457901204,-3.01651303810202,0.00255700221135329,0.00621260175568324,"DR","Cancer"
"6066","ENSG00000285777","",3.84698252587311,-3.88282772495439,1.09069454015418,-3.55995889041998,0.000370912853943678,0.00104191571288487,"DR","Cancer"
"6093","ENSG00000188783","PRELP",1.61140485734394,-3.58473757205396,1.34734693119963,-2.66058985183737,0.0078003911585692,0.0171339213942233,"DR","Cancer"
"6152","ENSG00000223884","",1.5759049602962,-3.03818680310764,1.26930374144954,-2.39358532075076,0.0166846002888228,0.0339652993929417,"DR","Cancer"
"6158","ENSG00000119778","ATAD2B",1.73767026040696,-3.66869978743798,1.19969122797338,-3.05803668635258,0.00222792299021671,0.00547911884065202,"DR","Cancer"
"6242","ENSG00000204406","MBD5",2.05082360877499,-3.93425269884958,1.17730744140027,-3.34173773179437,0.000832556867476153,0.00221318688516344,"DR","Cancer"
"6337","ENSG00000121797","CCRL2",3.8227138323618,-4.02624293682766,1.23032506107839,-3.27250339296398,0.00106599593086098,0.00277919166322923,"DR","Cancer"
"6344","ENSG00000272434","",1.37769600650497,-3.38789451466789,1.45785728476658,-2.32388626106864,0.0201315908075136,0.0400706997316955,"DR","Cancer"
"6380","ENSG00000066422","ZBTB11",1.25811746442894,-3.11811877653465,1.31327128876214,-2.37431428160872,0.0175815784097497,0.0355852525285038,"DR","Cancer"
"6432","ENSG00000136518","ACTL6A",2.6095233245614,-3.3926022897908,1.01010120677449,-3.35867561293611,0.000783169416480839,0.0020893592296704,"DR","Cancer"
"6438","ENSG00000163898","LIPH",2.92856569814315,-4.2304614353124,1.23540306686123,-3.42435723918078,0.0006162555323434,0.00166661316144719,"DR","Cancer"
"6514","ENSG00000138772","ANXA3",1.16957060920785,-3.07212288889805,1.29277408857622,-2.37638030963436,0.0174834324947045,0.0354126303680433,"DR","Cancer"
"6520","ENSG00000185477","GPRIN3",2.04034380298904,-3.94036334738544,1.24745959387506,-3.15871020330626,0.00158468982564978,0.00399888655815584,"DR","Cancer"
"6558","ENSG00000169862","CTNND2",2.08334416397068,-3.9675653172225,1.30046137999324,-3.05089053643648,0.00228163740579921,0.00560038272332533,"DR","Cancer"
"6582","ENSG00000254701","",2.00477216576181,-3.68589898887347,1.17632696780759,-3.13339665734534,0.00172795754424698,0.00433077058412515,"DR","Cancer"
"6615","ENSG00000262096","PCDHB19P",1.98908836338695,-3.89004735813527,1.32657056329127,-2.93240892401827,0.00336343557750023,0.00798411284048468,"DR","Cancer"
"6620","ENSG00000171720","HDAC3",1.36483952332056,-3.21387957203199,1.38123540039729,-2.32681523446878,0.0199751012256964,0.039800864904547,"DR","Cancer"
"6635","ENSG00000196570","PFN3",1.75906232236894,-3.12299208426046,1.29804892003419,-2.40591247067808,0.0161321293588901,0.0329665230678086,"DR","Cancer"
"6725","ENSG00000164418","GRIK2",2.29113196033694,-3.98582500275328,1.13032395386044,-3.52626783599545,0.000421460504674699,0.00117222914984762,"DR","Cancer"
"6828","ENSG00000201282","",1.50448676204425,-2.83721958228926,1.20138394505308,-2.36162601803697,0.0181949868149873,0.036700923111676,"DR","Cancer"
"6971","ENSG00000254275","LINC00824",1.79805170748296,-3.72535444364474,1.35841205728786,-2.74243328720345,0.00609858366712287,0.0137068820070101,"DR","Cancer"
"7062","ENSG00000136878","USP20",1.21129333562182,-3.15287902546019,1.28843722814226,-2.44705675728277,0.014402815631818,0.0297676204503015,"DR","Cancer"
"7091","ENSG00000233472","",2.07500022942401,-3.69573624217826,1.29437847546233,-2.85522071962624,0.00430069289035532,0.00999502803378782,"DR","Cancer"
"7305","ENSG00000110002","VWA5A",1.81683993577147,-3.75356320639476,1.25068118441346,-3.00121506037935,0.0026890457444159,0.0065085384328004,"DR","Cancer"
"7350","ENSG00000111266","DUSP16",1.5156402062244,-3.48875128286227,1.23871247010089,-2.81643348805403,0.00485600965879052,0.0111864915100871,"DR","Cancer"
"7362","ENSG00000151746","BICD1",1.33625512098003,-2.79583603565859,1.25271921834061,-2.23181379731848,0.0256272720500769,0.0494931273355818,"DR","Cancer"
"7394","ENSG00000166987","MBD6",4.00822001746114,-3.64230172484317,1.20386281822429,-3.02551226743228,0.00248212335432725,0.00604845985944602,"DR","Cancer"
"7520","ENSG00000258535","",2.18917168992547,-4.0261024342629,1.26939795031467,-3.17166293932086,0.00151568813585039,0.00383541052937089,"DR","Cancer"
"7562","ENSG00000080824","HSP90AA1",3.22679599046684,-4.3822542477358,1.23201416176005,-3.55698366443722,0.000375137473912171,0.0010529593373407,"DR","Cancer"
"7568","ENSG00000258986","TMEM179",2.14510820570723,-4.04194954425019,1.22041011059679,-3.31196006092874,0.000926447711757975,0.0024446857216686,"DR","Cancer"
"7569","ENSG00000257341","",2.39619215265528,-3.58942645267069,1.1426542245425,-3.14130589602278,0.00168196257677296,0.00422253868407724,"DR","Cancer"
"7600","ENSG00000274281","",1.35753401109337,-3.29001066708875,1.30974349224694,-2.51195038308192,0.0120065968451705,0.0253025132342301,"DR","Cancer"
"7690","ENSG00000261564","",1.69711122474733,-3.6430204844634,1.41441131201123,-2.57564433593449,0.0100053504428094,0.0214495881936623,"DR","Cancer"
"7792","ENSG00000187185","",1.91184588753301,-3.6286338413003,1.30656696791433,-2.77722759752045,0.00548247738071561,0.01247486315601,"DR","Cancer"
"7878","ENSG00000170175","CHRNB1",1.68038564640363,-3.54034268255152,1.22430761707244,-2.8917100842819,0.00383151331292529,0.00898903314434847,"DR","Cancer"
"7970","ENSG00000267198","",1.48181782875286,-3.3937182381381,1.41649304012242,-2.39585945148365,0.0165814470975449,0.0337809949229797,"DR","Immune"
"8219","ENSG00000283632","EXOC3L2",1.14973036595346,-3.03143937110724,1.33110076964591,-2.27739284675919,0.0227627768857242,0.0446129907792322,"DR","Cancer"
"8239","ENSG00000269009","SLC6A21P",2.20253976124826,-3.91322674045919,1.22537852187448,-3.1934840301208,0.00140567112397259,0.00357673385471559,"DR","Cancer"
"8425","ENSG00000233733","H2AZP6",1.41988020735884,-3.27007752414776,1.36724361324562,-2.39172996857898,0.0167691748756855,0.0341122547883574,"DR","Cancer"
"8426","ENSG00000214093","",3.06181291242726,-3.27760435911582,1.33841921583097,-2.44886229990421,0.0143308223471928,0.0296484923582088,"DR","Cancer"
"42","ENSG00000006695","COX10",49.0516822216732,8.12223019527798,0.863645776000672,9.40458509840689,0.00000000000000000000522358827729349,0.0000000000000000000652909021891057,"UR","Cancer"
"191","ENSG00000053254","FOXN3",11.9278170268612,6.01202297984548,0.965471136455782,6.22703543672518,0.000000000475343636389685,0.00000000263488032462367,"UR","Cancer"
"355","ENSG00000075089","ACTR6",5.12028295447938,4.83223484141556,0.988273067157539,4.88957455383661,0.00000101054145122738,0.00000400148261204916,"UR","Cancer"
"470","ENSG00000086696","HSD17B2",7.94447106385254,5.89316571131727,0.955895652758726,6.1650721962272,0.000000000704509894088316,0.00000000383948597952353,"UR","Cancer"
"507","ENSG00000089682","RBM41",22.9981167139302,7.5086192054187,0.877470224533242,8.55712136490193,0.0000000000000000115720691957724,0.000000000000000116738016722188,"UR","Cancer"
"775","ENSG00000104833","TUBB4A",261.799909786389,10.0646017427085,0.854897004374049,11.772882219979,0.0000000000000000000000000000000538526076819888,0.00000000000000000000000000000127487176122806,"UR","Cancer"
"853","ENSG00000106278","PTPRZ1",29.0829050192739,6.89421173801197,0.84543492684116,8.15463321792387,0.000000000000000350241163212591,0.00000000000000317813562928328,"UR","Cancer"
"868","ENSG00000107105","ELAVL2",182.84894186637,10.5045935035404,0.862548269332653,12.178557278502,0.000000000000000000000000000000000404371589661023,0.0000000000000000000000000000000107080707492929,"UR","Cancer"
"871","ENSG00000107159","CA9",363.987833203828,10.2402613473309,0.762068633513418,13.4374528710354,0.0000000000000000000000000000000000000000364777840300385,0.00000000000000000000000000000000000000132766278262634,"UR","Cancer"
"918","ENSG00000108947","EFNB3",12.705494825209,6.13796463191301,0.898550250820306,6.83096424079736,0.00000000000843457584412312,0.0000000000541464379363988,"UR","Cancer"
"947","ENSG00000110169","HPX",21.816269456652,6.10355779636825,0.804145067640832,7.59012029293995,0.0000000000000319608635191669,0.000000000000251247054610235,"UR","Cancer"
"948","ENSG00000110318","CEP126",98.935157117848,9.61887579035237,0.850708677071263,11.3068974721961,0.000000000000000000000000000012130327545275,0.000000000000000000000000000255991739920976,"UR","Cancer"
"1051","ENSG00000113361","CDH6",2.66557895916214,4.19260164361148,1.14667733481909,3.65630462581084,0.000255877263552986,0.000736990744805568,"UR","Cancer"
"1099","ENSG00000115107","STEAP3",3.2298479073122,4.1508503494344,1.12059728896095,3.70414098831454,0.00021210827045188,0.000619783741988835,"UR","Cancer"
"1107","ENSG00000115368","WDR75",58.5114218604705,8.72344829715497,0.876719456148327,9.95010232290213,0.0000000000000000000000251924050924788,0.000000000000000000000368388762608956,"UR","Cancer"
"1122","ENSG00000115884","SDC1",6.49603889405955,5.60600086663271,0.97178076741706,5.76879174253794,0.00000000798418974648652,0.0000000396214799878134,"UR","Cancer"
"1194","ENSG00000118298","CA14",6.44869389660084,5.53303221446738,1.02179006645848,5.41503817280672,0.0000000612756318772736,0.00000027816443437914,"UR","Cancer"
"1205","ENSG00000119203","CPSF3",14.1943516385344,6.77533200282343,0.895202066210587,7.56849459865925,0.0000000000000377574018204435,0.00000000000029429401305708,"UR","Cancer"
"1245","ENSG00000120915","EPHX2",56.1431579855974,8.80084250532448,0.880349035979283,9.99699226743015,0.0000000000000000000000157096024329143,0.000000000000000000000233440171404206,"UR","Cancer"
"1299","ENSG00000123096","SSPN",34.7532871664597,6.80703441561676,0.801213477789018,8.49590602794283,0.0000000000000000196394847099994,0.000000000000000194441489124045,"UR","Cancer"
"1310","ENSG00000123607","TTC21B",50.0996838813132,8.13003477552166,0.894682568074194,9.08706066892705,0.000000000000000000101752612831629,0.0000000000000000011716795640626,"UR","Cancer"
"1347","ENSG00000124915",NA,3.61943980215729,4.8002988816806,1.14098595643413,4.2071498379198,0.0000258611679169027,0.0000860858055316076,"UR","Cancer"
"1613","ENSG00000132854","KANK4",29.4670435417005,7.73273518872335,0.886719287492573,8.72061237168941,0.0000000000000000027670118181477,0.0000000000000000291595046448167,"UR","Cancer"
"1716","ENSG00000135960","EDAR",3.8833069671201,4.8102322022429,1.11983269758323,4.29549182893492,0.0000174306457813024,0.0000592154586534211,"UR","Cancer"
"1727","ENSG00000136237","RAPGEF5",19.9987604860186,6.81906280401196,0.904597463353533,7.5382289695267,0.0000000000000476396865388282,0.00000000000036940318177738,"UR","Cancer"
"1747","ENSG00000136960","ENPP2",5.57082000556706,4.42521045493522,0.965211333611605,4.58470627191775,0.00000454625081391448,0.0000166494344967028,"UR","Cancer"
"1812","ENSG00000138757","G3BP2",10.224196818484,6.31419156779979,0.911654917812025,6.92607635239206,0.00000000000432673003020236,0.0000000000283372520884121,"UR","Cancer"
"1911","ENSG00000141646","SMAD4",3.31653798191972,4.66841542852405,1.06405224165969,4.387393067508,0.0000114717361823627,0.0000398651879447657,"UR","Cancer"
"1915","ENSG00000141744","PNMT",51.6139351833418,8.02243245726446,0.865599534394984,9.26806466326462,0.0000000000000000000189553972472085,0.00000000000000000022920060214942,"UR","Cancer"
"1947","ENSG00000142609","CFAP74",46.2393853062345,8.02649836954281,0.864157648477531,9.2882339046398,0.0000000000000000000156869542732073,0.000000000000000000190736742023898,"UR","Cancer"
"1976","ENSG00000143390","RFX5",73.7848795700773,9.18694328118325,0.860505163945633,10.6762209758961,0.0000000000000000000000000131517037240363,0.000000000000000000000000234939191714568,"UR","Cancer"
"2058","ENSG00000145945","FAM50B",4.80810824498134,5.18758525654223,0.989412262608343,5.2430977991585,0.000000157902787640614,0.000000684286824802913,"UR","Cancer"
"2103","ENSG00000147650","LRP12",5.25911849917768,4.79693748630219,1.01483127511497,4.72683253258899,0.00000228049192288045,0.00000864483792926738,"UR","Cancer"
"2104","ENSG00000147676","MAL2",15.5832780824724,6.84400994797744,0.924830899308099,7.4002825306742,0.000000000000135895050960436,0.0000000000010137832153816,"UR","Cancer"
"2107","ENSG00000147789","ZNF7",87.0901571139677,9.43105759217032,0.870185544808582,10.8379846671033,0.0000000000000000000000000022742581030058,0.0000000000000000000000000423196406464728,"UR","Cancer"
"2219","ENSG00000152591","DSPP",27.10461163565,7.73000639483052,0.882546575532773,8.75875178617525,0.00000000000000000197424313957045,0.0000000000000000210602928587877,"UR","Cancer"
"2220","ENSG00000152592","DMP1",30.304917611108,7.89403958664439,0.874331263664785,9.02865986234587,0.000000000000000000173786933294285,0.00000000000000000197364624450499,"UR","Cancer"
"2251","ENSG00000153485","TMEM251",59.5000233718766,8.85661893899716,0.868767386442045,10.1944652587255,0.00000000000000000000000209896426620365,0.0000000000000000000000328440203927549,"UR","Cancer"
"2256","ENSG00000153707","PTPRD",158.760693785764,10.2515077437327,0.859652198615887,11.9251806256512,0.00000000000000000000000000000000874940527800883,0.000000000000000000000000000000213552692487176,"UR","Cancer"
"2281","ENSG00000154655","L3MBTL4",100.689657131242,9.15682705800222,0.856099358321783,10.6959863583503,0.0000000000000000000000000106282740354808,0.000000000000000000000000191100761874086,"UR","Cancer"
"2296","ENSG00000155269","GPR78",19.4222581414039,7.25931786468002,0.902750116907324,8.0413369422197,0.00000000000000088863537444071,0.00000000000000786071248782564,"UR","Cancer"
"2311","ENSG00000156234","CXCL13",16.4021155819267,7.02581658341948,0.904595084138177,7.76680827324315,0.00000000000000804885348220152,0.0000000000000659391447396618,"UR","Cancer"
"2380","ENSG00000158669","GPAT4",3.94346466473904,4.82794270437774,1.01823528673196,4.74148044885881,0.00000212162134828947,0.00000808525626363817,"UR","Cancer"
"2469","ENSG00000161405","IKZF3",4.50588183969255,4.70748173784986,1.22084190196693,3.85593067395993,0.000115290160263387,0.000349551304255451,"UR","Cancer"
"2533","ENSG00000163214","DHX57",2.68546183921097,4.36177868678616,1.15829123478881,3.76570119481343,0.000166082321206188,0.000491994312587138,"UR","Cancer"
"2543","ENSG00000163359","COL6A3",3.65886245198762,4.8222204252499,1.05828250722313,4.55664757976874,0.00000519765236929172,0.0000189134568927937,"UR","Cancer"
"2596","ENSG00000164011","ZNF691",11.71677934814,6.47179255583442,0.929037440610492,6.96612673820944,0.00000000000325785680417698,0.0000000000216369878746867,"UR","Cancer"
"2663","ENSG00000165424","ZCCHC24",13.9309889835435,6.79098887155922,0.915634129490417,7.41670570464499,0.000000000000120069336599665,0.000000000000900601778471565,"UR","Cancer"
"2758","ENSG00000167220","HDHD2",9.56000714935178,6.13231537706034,0.918440403271525,6.67687892999564,0.0000000000244084425736438,0.000000000151797179182119,"UR","Cancer"
"2763","ENSG00000167283","ATP5MG",4.89213871892516,4.30136551715555,0.943452273076732,4.55917658995954,0.00000513545758230539,0.0000187036149636355,"UR","Cancer"
"2863","ENSG00000169271","HSPB3",120.408498544167,9.87720633783994,0.861516956564183,11.4649006761646,0.00000000000000000000000000000197986599643726,0.0000000000000000000000000000436204076335058,"UR","Cancer"
"2936","ENSG00000170927","PKHD1",15.5549825075602,6.40821289514632,0.897248604339838,7.14207061916942,0.000000000000919353411963824,0.00000000000645069884470923,"UR","Cancer"
"3013","ENSG00000172995","ARPP21",27.039671029258,7.72920035937881,0.878799895923406,8.79517668952076,0.00000000000000000142823057599865,0.0000000000000000153646367433605,"UR","Cancer"
"3081","ENSG00000174780","SRP72",31.0624463159023,7.94309252831618,0.930983069458365,8.53194090085588,0.0000000000000000143912574233037,0.000000000000000144472137097613,"UR","Cancer"
"3082","ENSG00000174791","RIN1",70.5302392865057,9.10325238941384,0.873644458323108,10.4198593634839,0.000000000000000000000000201250563112271,0.00000000000000000000000335228256539029,"UR","Cancer"
"3363","ENSG00000182504","CEP97",5.59598352172205,5.43818243738185,1.06942642799826,5.08513937472162,0.000000367356205026763,0.00000152632485085799,"UR","Cancer"
"3498","ENSG00000185630","PBX1",64.0545840083841,8.97986430550739,0.882729806166338,10.1728345896765,0.00000000000000000000000262166108796405,0.0000000000000000000000407912691313729,"UR","Cancer"
"3538","ENSG00000186501","TMEM222",5.88363667031756,5.53629766753685,0.979610258883023,5.65153091990838,0.0000000159025073695253,0.0000000764541843974499,"UR","Cancer"
"3569","ENSG00000187122","SLIT1",321.830380211032,10.3551746777547,0.868868925494944,11.9179940424915,0.00000000000000000000000000000000953773304075102,0.000000000000000000000000000000232450591099366,"UR","Cancer"
"3570","ENSG00000187134","AKR1C1",7.47750611653151,5.8312269013522,0.992733430939991,5.87391007456128,0.00000000425634318881151,0.0000000216339018307971,"UR","Cancer"
"3581","ENSG00000187566","NHLRC1",3.33700672218563,4.68601442237003,1.06651411932109,4.39376688735543,0.0000111403273268084,0.00003881146294501,"UR","Cancer"
"3698","ENSG00000196557","CACNA1H",25.4289877960462,7.17361349513518,0.926040738708534,7.74654202053742,0.00000000000000944287740668726,0.000000000000077015847121471,"UR","Cancer"
"3808","ENSG00000198301","SDAD1",46.4039008914192,8.50406162020123,0.868455320941593,9.79216940139303,0.000000000000000000000121657162620994,0.00000000000000000000169356609532376,"UR","Cancer"
"3827","ENSG00000198604","BAZ1A",6.69721275306439,5.66702859339683,0.973760572533593,5.81973511070795,0.00000000589409616755971,0.0000000295940580591786,"UR","Cancer"
"3870","ENSG00000201433","RNU6-335P",6.74857655325343,5.6380675941305,0.97648276390801,5.77385265006238,0.00000000774791983685694,0.0000000385158325463971,"UR","Cancer"
"3873","ENSG00000202241","RN7SKP186",39.5156419446659,7.5956839007188,0.917179382935389,8.28156851542954,0.00000000000000012156335861063,0.00000000000000114066606341968,"UR","Cancer"
"3894","ENSG00000204020","LIPN",4.80271320245295,5.21397494511381,1.06241849851506,4.90764698882913,0.000000921755694517283,0.00000366396225552167,"UR","Cancer"
"3907","ENSG00000204344","STK19",5.44633933655928,4.94379114202476,1.17582254981594,4.20453846781444,0.0000261615443473845,0.0000870330901542545,"UR","Cancer"
"3933","ENSG00000204860","FAM201A",43.1389541834204,7.93811638207748,0.868249717578316,9.14266508973723,0.0000000000000000000609318561611146,0.000000000000000000711043779100465,"UR","Cancer"
"3962","ENSG00000205730","ITPRIPL2",3.76094292423122,4.78171540504249,1.16311343110865,4.11113419994185,0.0000393720264608891,0.000127540357819983,"UR","Cancer"
"3964","ENSG00000205754","SLCO1B7",37.8926411081717,8.22945724260367,0.874892649267053,9.4062480116823,0.00000000000000000000514163523404094,0.0000000000000000000643639247024943,"UR","Cancer"
"3986","ENSG00000206549","PRSS50",3.39757684783849,4.68517321408529,1.04008339304268,4.50461303913254,0.00000664939959395872,0.0000238391579280915,"UR","Cancer"
"3996","ENSG00000207268","SNORA70C",5.06302110238055,5.31145787162231,1.03087384010404,5.15238399209575,0.000000257195719947453,0.00000108804456641365,"UR","Cancer"
"4029","ENSG00000213096","ZNF254",11.2153899269754,6.46039518453563,0.915947252692356,7.05323932742392,0.00000000000174799815276251,0.0000000000119108954541228,"UR","Cancer"
"4034","ENSG00000213215","OR2F1",26.0740399348076,7.67038661327496,0.877367287820279,8.74250353273506,0.00000000000000000228000748846436,0.0000000000000000242126245111729,"UR","Cancer"
"4114","ENSG00000216365","RPL37P15",4.74565501179739,5.20088715020008,0.990309393685344,5.25178008343985,0.000000150636253171724,0.000000654685283379684,"UR","Cancer"
"4124","ENSG00000218839","FAM138C",15.9406904927817,6.46070138484017,0.920209861119649,7.02089996838246,0.00000000000220443644791105,0.0000000000149165060873391,"UR","Cancer"
"4166","ENSG00000223586","LINC01312",13.7699596256735,6.7418112572902,0.89658160609121,7.51946193351233,0.0000000000000550021293807094,0.00000000000042351127021754,"UR","Cancer"
"4175","ENSG00000223823","LINC01342",26.6522257528812,7.1972372841055,0.883378575642888,8.14739850224196,0.000000000000000371836751299346,0.00000000000000336638371657561,"UR","Cancer"
"4182","ENSG00000223912","EEF1A1P36",97.8547880491159,9.58668816129437,0.952631933766614,10.0633705647359,0.00000000000000000000000802044066996097,0.000000000000000000000121031745781219,"UR","Cancer"
"4208","ENSG00000224596","ZMIZ1-AS1",101.496083107254,9.09331862825707,0.877034665810147,10.3682545089107,0.000000000000000000000000345783009323087,0.00000000000000000000000564596684392756,"UR","Cancer"
"4238","ENSG00000225728",NA,40.514049796075,8.3092619604643,0.907776644467803,9.15342117590581,0.0000000000000000000551584394701344,0.000000000000000000644581367612801,"UR","Cancer"
"4264","ENSG00000226358","KRT8P38",315.868105721092,10.8076610402664,0.868196627193563,12.4484024721475,0.0000000000000000000000000000000000142672316583193,0.000000000000000000000000000000000405768908643835,"UR","Cancer"
"4273","ENSG00000226562","CYP4F26P",16.5850035537963,7.03599444961109,0.895664257917544,7.85561597151377,0.0000000000000039781220923545,0.0000000000000334867495945317,"UR","Cancer"
"4296","ENSG00000227051","C14orf132",61.0044368434579,8.92025406713953,0.859580982013419,10.3774446547728,0.000000000000000000000000314069157308766,0.00000000000000000000000514338826102086,"UR","Cancer"
"4349","ENSG00000228625",NA,69.6756458281608,9.11338216705886,0.866581586552054,10.5164733574817,0.0000000000000000000000000725380474596212,0.00000000000000000000000124080610375029,"UR","Cancer"
"4387","ENSG00000229950","TFAP2A-AS1",6.04155503929979,5.53218565273729,0.95626915583069,5.78517629582186,0.00000000724363215187018,0.0000000361285172585279,"UR","Cancer"
"4398","ENSG00000230102","LINC02028",20.4445180090292,7.09483169960771,0.928042611759204,7.64494174050769,0.0000000000000209039955344832,0.00000000000016686841652744,"UR","Cancer"
"4486","ENSG00000232556",NA,113.862002172522,9.79152128746219,0.872228396853454,11.2258685027739,0.0000000000000000000000000000304381013293012,0.000000000000000000000000000622474240551205,"UR","Cancer"
"4488","ENSG00000232615",NA,3.21908116516925,4.64559133128152,1.12033014390381,4.14662709609317,0.0000337408919874146,0.00011068781004567,"UR","Cancer"
"4600","ENSG00000236064",NA,27.0613607253992,7.68283005279454,0.920710326110761,8.34445952751299,0.0000000000000000715403005684779,0.000000000000000684500247014203,"UR","Cancer"
"4647","ENSG00000237613","FAM138A",9.97007126680793,5.305244512013,0.88147763235256,6.0185809795921,0.00000000175952684531265,0.00000000924464915483187,"UR","Cancer"
"4653","ENSG00000237775","DDR1-DT",126.830716304207,9.35171816108343,0.859956884254236,10.8746360803813,0.00000000000000000000000000152262180838819,0.0000000000000000000000000286232113331131,"UR","Cancer"
"4662","ENSG00000238078","LINC01352",10.4866245969668,5.8637891861626,0.917820426768574,6.38881965920894,0.000000000167171066205125,0.000000000962485957482049,"UR","Cancer"
"4688","ENSG00000239797","RPL21P39",152.061438158236,9.78181293165597,0.901109400654841,10.8553000607334,0.00000000000000000000000000188187698898305,0.0000000000000000000000000351766237171447,"UR","Cancer"
"4693","ENSG00000239997","FCF1P3",4.16239996919186,4.99705702289068,1.00244518723192,4.98486808709131,0.000000620041004440715,0.00000251919290813336,"UR","Cancer"
"4754","ENSG00000242986","RPL21P99",11.3973283113725,6.4425864282527,0.972523237870393,6.62460924055708,0.0000000000348167958468747,0.000000000213078790582873,"UR","Cancer"
"4756","ENSG00000243059","RN7SL400P",26.1831757712834,7.48825249327506,0.910742925611128,8.2221363270544,0.000000000000000199909759285941,0.00000000000000184233623114383,"UR","Cancer"
"4840","ENSG00000248668","OXCT1-AS1",3.69663508232039,3.96482371578511,1.03994393681614,3.81253601797388,0.000137548177166537,0.000412944418513782,"UR","Cancer"
"4848","ENSG00000248926",NA,141.922920368198,9.19430242832135,0.835020692880022,11.0108677625818,0.000000000000000000000000000338725353996833,0.00000000000000000000000000663949910966033,"UR","Cancer"
"4861","ENSG00000249307","LINC01088",19.064098636806,7.22869862718883,0.934879981921471,7.73222099839125,0.0000000000000105686262842026,0.0000000000000859006299656486,"UR","Cancer"
"4878","ENSG00000249857",NA,213.928758404645,9.76873575340825,0.866816061600607,11.2696755242051,0.0000000000000000000000000000185251321309658,0.000000000000000000000000000385528064649973,"UR","Cancer"
